Filename;Width;Height;Roi.X1;Roi.Y1;Roi.X2;Roi.Y2;ClassId
../training_images/Final_Training/Images/00043/0_17237.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/10184.ppm,65,65,0,0,65,65,43
../training_images/Final_Training/Images/00043/0_9628.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/3013.ppm,62,62,0,0,62,62,43
../training_images/Final_Training/Images/00043/0_23012.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_18361.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_19026.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_17469.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_20381.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_14361.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_14780.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_12561.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_10329.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_10385.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_16956.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_16455.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_21122.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_22623.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_4885.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_9717.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_4693.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_1954.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_15213.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_2361.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/1659.ppm,40,40,0,0,40,40,43
../training_images/Final_Training/Images/00043/0_2264.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_17478.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_1873.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/9502.ppm,55,55,0,0,55,55,43
../training_images/Final_Training/Images/00043/0_519.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_12933.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_1743.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_24135.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_16838.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_4606.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_6138.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_270.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_6507.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_17483.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_8280.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_10586.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/2706.ppm,80,80,0,0,80,80,43
../training_images/Final_Training/Images/00043/0_9670.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_5063.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/9690.ppm,67,67,0,0,67,67,43
../training_images/Final_Training/Images/00043/0_21259.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_12014.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_17672.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_17969.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_10485.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_7096.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_19506.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_20753.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_20884.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_798.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_10040.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_13827.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_22952.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_17886.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_4820.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_6545.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_23142.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/1666.ppm,45,45,0,0,45,45,43
../training_images/Final_Training/Images/00043/0_20426.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_4535.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_4438.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_2637.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_10955.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_15036.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_1243.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_4297.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/242.ppm,67,67,0,0,67,67,43
../training_images/Final_Training/Images/00043/0_12810.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/3943.ppm,35,35,0,0,35,35,43
../training_images/Final_Training/Images/00043/0_7455.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_4391.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_15193.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_15389.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_10076.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/3959.ppm,56,56,0,0,56,56,43
../training_images/Final_Training/Images/00043/0_7842.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_19011.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_12603.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_5539.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_15723.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_6846.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_11062.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_9894.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_9694.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_13165.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_20023.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_8079.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/10036.ppm,70,70,0,0,70,70,43
../training_images/Final_Training/Images/00043/0_22922.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_10304.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_16962.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_11433.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_2263.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_6444.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_14645.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_14526.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_10128.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/12071.ppm,74,74,0,0,74,74,43
../training_images/Final_Training/Images/00043/0_3014.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_19253.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_2924.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_24219.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_4887.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_3898.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_22757.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_12232.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_24279.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_9155.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_10068.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_2296.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_13964.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_1392.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_11629.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_2079.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_18056.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_2536.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_6148.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_5789.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_1184.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_489.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_22885.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_20605.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_21123.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_18156.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_11321.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/200.ppm,55,55,0,0,55,55,43
../training_images/Final_Training/Images/00043/0_19656.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_1481.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_11547.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_24451.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_919.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_4750.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_11989.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_5040.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_14968.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_20204.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_11587.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/1679.ppm,60,60,0,0,60,60,43
../training_images/Final_Training/Images/00043/2049.ppm,76,76,0,0,76,76,43
../training_images/Final_Training/Images/00043/0_7666.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/15787.ppm,74,74,0,0,74,74,43
../training_images/Final_Training/Images/00043/0_4908.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_1393.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_16733.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/6081.ppm,107,107,0,0,107,107,43
../training_images/Final_Training/Images/00043/0_3704.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_10070.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_21901.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_16498.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_24409.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_13231.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_5653.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_9942.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_9451.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_20194.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_5259.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_17197.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_9841.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_12113.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_19268.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/9761.ppm,65,65,0,0,65,65,43
../training_images/Final_Training/Images/00043/0_2158.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_3500.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_11486.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_17091.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/11923.ppm,79,79,0,0,79,79,43
../training_images/Final_Training/Images/00043/0_5794.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_11123.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_16702.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_1349.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_8014.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_19597.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_3642.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_12107.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_7027.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_21879.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_8119.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_4727.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_17104.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_20618.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_20849.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_19278.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_6561.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_15400.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_14142.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/9625.ppm,67,67,0,0,67,67,43
../training_images/Final_Training/Images/00043/0_18771.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_10181.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_9038.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_12104.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_9197.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_7702.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_4115.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_14638.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_17428.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_4930.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_23318.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/11715.ppm,85,85,0,0,85,85,43
../training_images/Final_Training/Images/00043/0_11164.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_8528.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_16525.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_4486.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_17103.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_5134.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_5191.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_8728.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_18751.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_21179.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_15215.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_13129.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_19215.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_201.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/9724.ppm,62,62,0,0,62,62,43
../training_images/Final_Training/Images/00043/0_21241.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_11792.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_7331.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_12789.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_9484.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_4659.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_5504.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_183.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_15708.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_820.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_15466.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_727.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_19296.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_16320.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_10424.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_10107.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_23101.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_9135.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_5551.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_1251.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_22678.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_16531.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_3583.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_310.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_22959.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_7633.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_18112.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_4444.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_19071.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_7704.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_21610.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_15051.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_24133.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_16371.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_16942.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_23992.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_3548.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/6333.ppm,80,80,0,0,80,80,43
../training_images/Final_Training/Images/00043/0_1277.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_14399.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_14281.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_2349.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_2540.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_740.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_6436.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_16374.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_17648.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_15268.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_23827.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_13486.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_16827.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_7660.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_786.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_19522.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_23596.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_5654.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_11899.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_1017.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_8850.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/2764.ppm,77,77,0,0,77,77,43
../training_images/Final_Training/Images/00043/0_19693.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_1704.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_15924.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_21998.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_8779.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_11872.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_810.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_17474.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_12445.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_20855.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_12838.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_13488.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_9280.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_9827.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_3634.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_6923.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_14049.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_13464.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_8492.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_23509.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_21548.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/2786.ppm,91,91,0,0,91,91,43
../training_images/Final_Training/Images/00043/0_23120.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_15023.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_12628.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_18134.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_19489.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_950.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_15710.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_17296.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_7099.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_18699.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_8082.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_12204.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_16068.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_20494.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_16061.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/2834.ppm,70,70,0,0,70,70,43
../training_images/Final_Training/Images/00043/0_13338.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_1061.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_1100.ppm,128,128,0,0,128,128,43
../training_images/Final_Training/Images/00043/0_5667.ppm,128,128,0,0,128,128,43
